Id,Genre,Formatted Genre
tt0090917,"['Drama', 'Horror', 'Sci-Fi']","drama, horror, scifi"
tt0091474,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt0090756,"['Mystery', 'Thriller']","mystery, thriller"
tt0092226,"['Comedy', 'Crime']","comedy, crime"
tt0091983,"['Comedy', 'Crime', 'Romance']","comedy, crime, romance"
tt0091445,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0091178,"['Horror', 'Comedy', 'Musical']",music
tt0092076,"['Comedy', 'Horror']","comedy, horror"
tt0090713,"['Comedy', 'Drama', 'Sport']","comedy, drama, sport"
tt0091814,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0091499,"['Action', 'Comedy', 'Horror']","action, comedy, horror"
tt0090327,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt0090768,"['Drama', 'Fantasy']","drama, fantasy"
tt0091605,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt0091939,"['Comedy', 'Romance']","comedy, romance"
tt0090753,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0092112,"['Comedy', 'Horror', 'Music']","comedy, horror, music"
tt0090735,"['Action', 'Sci-Fi', 'Thriller']","action, scifi, thriller"
tt0091310,['Drama'],drama
tt0091051,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0091584,"['Animation', 'Family', 'Fantasy']","animation, family, fantasy"
tt0091203,"['Action', 'Adventure', 'Fantasy']","action, adventure, fantasy"
tt0092106,"['Animation', 'Action', 'Adventure']","animation, action, adventure"
tt0091209,['Thriller'],thriller
tt0091538,"['Crime', 'Drama', 'Romance']","crime, drama, romance"
tt0092115,"['Fantasy', 'Horror']","fantasy, horror"
tt0090567,"['Crime', 'Thriller']","crime, thriller"
tt0091706,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0092147,"['Comedy', 'Horror']","comedy, horror"
tt0091276,"['Horror', 'Sci-Fi']","horror, scifi"
tt0090693,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0090631,"['Drama', 'Sport']","drama, sport"
tt0091668,"['Comedy', 'Crime', 'Romance']","comedy, crime, romance"
tt0091579,['Comedy'],comedy
tt0092173,"['Drama', 'Romance']","drama, romance"
tt0091344,"['Action', 'Adventure', 'Horror']","action, adventure, horror"
tt0090678,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt0089695,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0091053,"['Drama', 'Romance']","drama, romance"
tt0091003,"['Action', 'Adventure', 'Fantasy']","action, adventure, fantasy"
tt0092079,"['Comedy', 'Drama']","comedy, drama"
tt0092042,['Adventure'],adventure
tt0091472,"['Sci-Fi', 'Thriller']","scifi, thriller"
tt0091786,['Drama'],drama
tt0092240,"['Action', 'Horror', 'Romance']","action, horror, romance"
tt0091313,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt0090557,"['Drama', 'Music']","drama, music"
tt0091603,"['Drama', 'Action']","drama, action"
tt0090779,"['Action', 'Thriller', 'Drama']","action, thriller, drama"
tt0091954,"['Biography', 'Drama', 'Music']",documentary
tt0092850,"['Comedy', 'Horror']","comedy, horror"
tt0091508,['Drama'],drama
tt0092022,"['Drama', 'Sport']","drama, sport"
tt0092117,"['Musical', 'Comedy']",music
tt0091836,"['Drama', 'Thriller', 'Crime']","drama, thriller, crime"
tt0090904,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0090670,"['Crime', 'Drama']","crime, drama"
tt0091934,"['Adventure', 'Crime', 'Drama']","adventure, crime, drama"
tt0091963,"['Action', 'Adventure', 'War']","action, adventure, war"
tt0091647,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt0091817,"['Drama', 'Sport']","drama, sport"
tt0090563,"['Drama', 'Romance']","drama, romance"
tt0090848,"['Adventure', 'Drama', 'Fantasy']","adventure, drama, fantasy"
tt0091282,"['Adventure', 'Action', 'Comedy']","adventure, action, comedy"
tt0090985,"['Comedy', 'Drama']","comedy, drama"
tt0091815,['Action'],action
tt0091415,['Horror'],horror
tt0091981,"['Action', 'Drama', 'Sci-Fi']","action, drama, scifi"
tt0091886,"['Drama', 'History', 'Thriller']","drama, history, thriller"
tt0090852,['Comedy'],comedy
tt0090967,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0091123,['Animation'],animation
tt0090568,"['Action', 'Adventure', 'Crime']","action, adventure, crime"
tt0091613,['Drama'],drama
tt0091083,"['Horror', 'Sci-Fi']","horror, scifi"
tt0092104,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0090710,"['Drama', 'History', 'Romance']","drama, history, romance"
tt0091164,"['Thriller', 'Drama']","thriller, drama"
tt0090585,"['Drama', 'Fantasy', 'Musical']",music
tt0092068,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0091113,"['Comedy', 'Drama']","comedy, drama"
tt0092205,['Adventure'],adventure
tt0091534,['Comedy'],comedy
tt0091630,"['Comedy', 'Horror', 'Sci-Fi']","comedy, horror, scifi"
tt0090576,"['Drama', 'History', 'Romance']","drama, history, romance"
tt0090970,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0090934,"['Drama', 'Family', 'Romance']","drama, family, romance"
tt0092195,"['Action', 'Comedy', 'Music']","action, comedy, music"
tt0092074,"['Comedy', 'Horror', 'Sci-Fi']","comedy, horror, scifi"
tt0091019,"['Drama', 'Romance', 'War']","drama, romance, war"
tt0091374,"['Biography', 'Drama', 'History']",documentary
tt0090769,"['Biography', 'Drama', 'Sport']",documentary
tt0089221,"['Comedy', 'Drama']","comedy, drama"
tt0091400,"['Action', 'Adventure']","action, adventure"
tt0094037,"['Action', 'Comedy']","action, comedy"
tt0093315,"['Comedy', 'Sport']","comedy, sport"
tt0090092,['Documentary'],documentary
tt0090559,"['Documentary', 'Sport']","documentary, sport"
tt0091173,['Comedy'],comedy
tt0091213,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0092172,"['Action', 'Horror', 'Sci-Fi']","action, horror, scifi"
tt0092934,['Drama'],drama
tt0093010,"['Drama', 'Thriller']","drama, thriller"
tt0092644,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0092644,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0093105,"['Biography', 'Comedy', 'Drama']",documentary
tt0093565,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0094226,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0094025,"['Comedy', 'Thriller']","comedy, thriller"
tt0093409,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt0094332,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt0092890,"['Drama', 'Music', 'Romance']","drama, music, romance"
tt0093773,"['Action', 'Horror', 'Sci-Fi']","action, horror, scifi"
tt0094142,"['Comedy', 'Crime', 'Thriller']","comedy, crime, thriller"
tt0092925,"['Comedy', 'Crime']","comedy, crime"
tt0093378,"['Biography', 'Drama', 'Music']",documentary
tt0093870,"['Action', 'Crime', 'Sci-Fi']","action, crime, scifi"
tt0093690,['Comedy'],comedy
tt0092699,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0093428,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0092948,"['Documentary', 'Comedy']","documentary, comedy"
tt0093058,"['Drama', 'War']","drama, war"
tt0093629,"['Fantasy', 'Horror', 'Thriller']","fantasy, horror, thriller"
tt0093389,"['Biography', 'Drama', 'History']",documentary
tt0094291,"['Crime', 'Drama']","crime, drama"
tt0093493,"['Comedy', 'Fantasy', 'Romance']","comedy, fantasy, romance"
tt0093886,"['Comedy', 'Romance']","comedy, romance"
tt0092666,"['Comedy', 'Romance']","comedy, romance"
tt0093894,"['Action', 'Crime', 'Sci-Fi']","action, crime, scifi"
tt0094012,"['Adventure', 'Comedy', 'Sci-Fi']","adventure, comedy, scifi"
tt0094072,"['Comedy', 'Romance']","comedy, romance"
tt0093640,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0093418,"['Comedy', 'Fantasy']","comedy, fantasy"
tt0092513,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0092494,"['Comedy', 'Family', 'Fantasy']","comedy, family, fantasy"
tt0093437,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt0092718,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0093660,"['Drama', 'Thriller']","drama, thriller"
tt0093779,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0093857,['Comedy'],comedy
tt0093148,"['Comedy', 'Family', 'Fantasy']","comedy, family, fantasy"
tt0093756,"['Comedy', 'Crime']","comedy, crime"
tt0093693,"['Comedy', 'Romance']","comedy, romance"
tt0092605,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0093260,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0094155,"['Comedy', 'Drama']","comedy, drama"
tt0090738,"['Crime', 'Thriller']","crime, thriller"
tt0092974,"['Family', 'Comedy']","family, comedy"
tt0093822,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0092638,"['Adventure', 'Family']","adventure, family"
tt0092965,"['Drama', 'History', 'War']","drama, history, war"
tt0093175,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt0092798,['Comedy'],comedy
tt0093780,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0094082,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0092632,"['Crime', 'Drama', 'Horror']","crime, drama, horror"
tt0094006,"['Drama', 'Romance']","drama, romance"
tt0092690,['Comedy'],comedy
tt0093507,"['Action', 'Adventure', 'Fantasy']","action, adventure, fantasy"
tt0092563,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt0092710,"['Comedy', 'Crime']","comedy, crime"
tt0093692,"['Action', 'Drama', 'Sport']","action, drama, sport"
tt0094074,"['Action', 'Adventure', 'Family']","action, adventure, family"
tt0093036,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt0093818,['Comedy'],comedy
tt0093177,"['Fantasy', 'Horror']","fantasy, horror"
tt0093278,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0093777,['Horror'],horror
tt0092796,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt0093137,"['Drama', 'War', 'Action']","drama, war, action"
tt0093075,"['Fantasy', 'Horror']","fantasy, horror"
tt0093737,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0092608,"['Comedy', 'Musical']",music
tt0092627,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt0093044,['Thriller'],thriller
tt0093407,"['Crime', 'Drama']","crime, drama"
tt0093011,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0092997,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0093415,"['Drama', 'Music']","drama, music"
tt0092897,['Comedy'],comedy
tt0094008,"['Crime', 'Drama', 'Romance']","crime, drama, romance"
tt0093209,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0093476,"['Fantasy', 'Comedy']","fantasy, comedy"
tt0093185,"['Action', 'Crime', 'Horror']","action, crime, horror"
tt0093051,"['Comedy', 'Drama']","comedy, drama"
tt0094118,"['Comedy', 'Fantasy']","comedy, fantasy"
tt0093220,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt0094293,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0093277,['Drama'],drama
tt0094321,"['Comedy', 'Music', 'Romance']","comedy, music, romance"
tt0093186,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0092857,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0092752,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt0092585,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt0092804,"['Biography', 'Drama', 'History']",documentary
tt0093596,"['Comedy', 'Mystery', 'Romance']","comedy, mystery, romance"
tt0093966,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0093073,"['Drama', 'War', 'Romance']","drama, war, romance"
tt0093200,['Comedy'],comedy
tt0093405,"['Action', 'Comedy', 'Sci-Fi']","action, comedy, scifi"
tt0093467,"['Comedy', 'Fantasy', 'Romance']","comedy, fantasy, romance"
tt0092854,"['Action', 'Drama']","action, drama"
tt0092843,['Drama'],drama
tt0092641,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0093215,['Comedy'],comedy
tt0092548,"['Action', 'Drama']","action, drama"
tt0093589,"['Comedy', 'Fantasy', 'Horror']","comedy, fantasy, horror"
tt0093648,"['Action', 'Drama', 'Romance']","action, drama, romance"
tt0093560,"['Action', 'Comedy', 'Fantasy']","action, comedy, fantasy"
tt0092655,"['Adventure', 'Comedy', 'Crime']","adventure, comedy, crime"
tt0093605,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0094331,"['Comedy', 'Drama']","comedy, drama"
tt0093743,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt0092618,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0093483,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt0093970,"['Documentary', 'Music']","documentary, music"
tt0092537,"['Comedy', 'Romance']","comedy, romance"
tt0093223,"['Crime', 'Thriller']","crime, thriller"
tt0094035,"['Crime', 'Drama', 'Horror']","crime, drama, horror"
tt0093512,"['Drama', 'Romance']","drama, romance"
tt0092842,"['Drama', 'Horror', 'Thriller']","drama, horror, thriller"
tt0091343,"['Horror', 'Sci-Fi', 'Thriller']","horror, scifi, thriller"
tt0094304,['Drama'],drama
tt0094021,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0093664,"['Comedy', 'Romance', 'Drama']","comedy, romance, drama"
tt0093898,['Drama'],drama
tt0093567,['Comedy'],comedy
tt0092834,"['Comedy', 'Fantasy', 'Romance']","comedy, fantasy, romance"
tt0092809,"['Sci-Fi', 'Horror']","scifi, horror"
tt0093231,"['Comedy', 'Fantasy']","comedy, fantasy"
tt0093727,['Comedy'],comedy
tt0092656,"['Drama', 'Romance', 'Thriller']","drama, romance, thriller"
tt0093881,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0093509,"['Drama', 'History']","drama, history"
tt0093776,"['Biography', 'Drama']",documentary
tt0093477,"['Comedy', 'Romance', 'Sci-Fi']","comedy, romance, scifi"
tt0093072,"['Adventure', 'Comedy', 'Family']","adventure, comedy, family"
tt0094140,"['Drama', 'Comedy']","drama, comedy"
tt0093771,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0093714,"['Comedy', 'Crime', 'Sport']","comedy, crime, sport"
tt0094315,['Drama'],drama
tt0094034,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0092751,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0093913,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0092822,"['Comedy', 'Drama', 'Musical']",music
tt0093854,"['Comedy', 'Horror']","comedy, horror"
tt0093626,"['Horror', 'Sci-Fi', 'Thriller']","horror, scifi, thriller"
tt0094056,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt0094089,"['Comedy', 'Drama']","comedy, drama"
tt0090570,"['Biography', 'Drama', 'Romance']",documentary
tt0091707,['Horror'],horror
tt0093225,"['Comedy', 'Drama']","comedy, drama"
tt0092802,"['Comedy', 'Romance']","comedy, romance"
tt0093253,"['Comedy', 'Romance']","comedy, romance"
tt0092717,['Comedy'],comedy
tt0093539,"['Comedy', 'Mystery']","comedy, mystery"
tt0094208,"['Drama', 'Romance']","drama, romance"
tt0093093,['Drama'],drama
tt0093828,"['Action', 'Comedy', 'Sci-Fi']","action, comedy, scifi"
tt0094169,"['Comedy', 'Crime', 'Drama']","comedy, crime, drama"
tt0093654,"['Action', 'Thriller']","action, thriller"
tt0092615,"['Fantasy', 'Adventure']","fantasy, adventure"
tt0092646,['Comedy'],comedy
tt0093143,"['Drama', 'War']","drama, war"
tt0092758,"['Documentary', 'Biography', 'Music']",documentary
tt0093969,"['Drama', 'Mystery', 'Thriller']","drama, mystery, thriller"
tt0094033,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt0092546,"['Comedy', 'Sci-Fi']","comedy, scifi"
tt0093347,['Thriller'],thriller
tt0093940,['Drama'],drama
tt0093658,"['Action', 'Thriller', 'Crime']","action, thriller, crime"
tt0094071,['Drama'],drama
tt0094318,"['Adventure', 'Drama']","adventure, drama"
tt0092767,"['Action', 'Thriller']","action, thriller"
tt0094020,"['Drama', 'Romance']","drama, romance"
tt0093778,['Comedy'],comedy
tt0093067,"['Drama', 'Romance']","drama, romance"
tt0091859,"['Comedy', 'Drama']","comedy, drama"
tt0093166,['Documentary'],documentary
tt0092721,"['Drama', 'Romance', 'War']","drama, romance, war"
tt0091756,"['Comedy', 'Drama', 'Mystery']","comedy, drama, mystery"
tt0093617,"['Comedy', 'Romance', 'Sci-Fi']","comedy, romance, scifi"
tt0093145,"['Comedy', 'Crime', 'Romance']","comedy, crime, romance"
tt0093042,"['Comedy', 'Mystery']","comedy, mystery"
tt0092967,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0094383,"['Comedy', 'Horror']","comedy, horror"
tt0093204,['Comedy'],comedy
tt0093276,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0093217,['Adventure'],adventure
tt0092034,"['Drama', 'History']","drama, history"
tt0095953,['Drama'],drama
tt0096438,"['Animation', 'Comedy', 'Crime']","animation, comedy, crime"
tt0094898,"['Comedy', 'Romance']","comedy, romance"
tt0094737,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt0096320,['Comedy'],comedy
tt0092493,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt0095016,"['Action', 'Thriller']","action, thriller"
tt0095705,"['Comedy', 'Crime']","comedy, crime"
tt0094889,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0094721,"['Comedy', 'Fantasy']","comedy, fantasy"
tt0096463,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0095159,"['Comedy', 'Crime']","comedy, crime"
tt0096061,"['Comedy', 'Drama', 'Fantasy']","comedy, drama, fantasy"
tt0096446,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt0094715,"['Comedy', 'Drama', 'Music']","comedy, drama, music"
tt0095956,"['Action', 'Adventure', 'Thriller']","action, adventure, thriller"
tt0095776,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt0094812,"['Comedy', 'Romance', 'Sport']","comedy, romance, sport"
tt0095742,"['Horror', 'Thriller']","horror, thriller"
tt0095489,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt0094894,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0096487,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt0094746,"['Comedy', 'Drama']","comedy, drama"
tt0095031,"['Comedy', 'Crime']","comedy, crime"
tt0095253,['Comedy'],comedy
tt0096244,"['Crime', 'Drama', 'Romance']","crime, drama, romance"
tt0094739,['Comedy'],comedy
tt0095631,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0094963,"['Action', 'Crime', 'Mystery']","action, crime, mystery"
tt0095963,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0094947,"['Drama', 'Romance']","drama, romance"
tt0095647,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt0094862,"['Fantasy', 'Horror']","fantasy, horror"
tt0094606,"['Drama', 'Romance']","drama, romance"
tt0094608,"['Crime', 'Drama']","crime, drama"
